"Dummy ID","Parent/Guardian 1","Parent/Guradian 2"
"3.0241993E7","Graduated from college/university","Graduated from college/university"
"3.019284E7","Graduated from college/university","Graduated from college/university"
"3.0240108E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0258113E7","Graduated from high/secondary school (or equivalent)","Some college/university"
"3.0209701E7","Graduated from college/university","Graduated from college/university"
"3.0279966E7","Graduated from college/university","Graduated from college/university"
"3.0381288E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0149927E7","Graduated from college/university","Graduate school"
"3.0082535E7","Graduate school","Graduated from college/university"
"3.0155049E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0177864E7","Graduate school","Graduate school"
"3.0182609E7","Graduated from college/university","Graduated from college/university"
"2.9965132E7","Graduated from college/university","Graduate school"
"3.0505672E7","Graduated from college/university","Graduated from college/university"
"3.0199158E7","Graduated from college/university","Graduate school"
"3.040708E7","Graduated from college/university","Graduate school"
"3.0193503E7","Graduated from college/university","Some college/university"
"3.021494E7","Graduate school","Graduate school"
"3.0076529E7","Graduate school","Graduate school"
"3.0305615E7","Some college/university","Graduated from college/university"
"3.0350166E7","Graduate school","Some college/university"
"3.0279784E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0301481E7","Graduate school","Graduate school"
"3.0302209E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0306252E7","Graduate school","Graduate school"
"3.0318615E7","Graduated from college/university","Graduated from college/university"
"3.0307214E7","Graduated from college/university","Graduate school"
"3.0080676E7","Graduate school","Graduated from college/university"
"3.0075281E7","Graduated from high/secondary school (or equivalent)",""
"3.0306824E7","Graduated trade school","Some high/secondary school"
"3.0402894E7","Graduated from college/university","Graduated from college/university"
"3.0118454E7","Graduated from college/university","Graduated from college/university"
"3.0092792E7","Graduated from college/university","Graduated from college/university"
"3.0239042E7","Graduated from college/university","Graduated from college/university"
"3.0150993E7","Graduated from college/university","Graduated from college/university"
"3.0289209E7","Graduate school","Graduate school"
"3.0284529E7","Some trade school","Graduate school"
"3.0380781E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0185768E7","Graduated from college/university","Graduated from college/university"
"3.024094E7","Graduated from high/secondary school (or equivalent)",""
"3.0132221E7","Graduated from college/university","Graduate school"
"3.0432885E7","Some college/university","Some trade school"
"3.0298582E7","Graduated from college/university","Graduate school"
"3.0306473E7","Graduated from college/university","Graduated from college/university"
"3.0284152E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0301676E7","Graduated from college/university","Graduated from college/university"
"3.0143544E7","Graduated from college/university","Graduated from college/university"
"3.0279732E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0287467E7","Graduate school","Some college/university"
"3.0410629E7","Graduated from college/university","Graduated from college/university"
"3.0165007E7","Graduated from college/university","Graduated from college/university"
"3.0226445E7","Graduated from college/university","Graduated from college/university"
"3.0100501E7","Graduate school","Graduate school"
"2.9965587E7","Graduated from college/university","Some college/university"
"3.0364895E7","Some college/university","Graduated from college/university"
"3.0297243E7","Graduated from college/university","Some college/university"
"2.997288E7","Graduated from college/university","Graduated from college/university"
"3.0287818E7","Some college/university","Some trade school"
"3.0498327E7","Graduated from high/secondary school (or equivalent)",""
"3.0251223E7","Graduated from college/university","Graduated from college/university"
"3.0321436E7","Some college/university","Graduated from college/university"
"3.0332759E7","Graduated from college/university","Graduated from college/university"
"3.0178631E7","Graduate school","Some college/university"
"3.0224469E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0125812E7","Graduated from college/university","Graduated from college/university"
"3.0083861E7","Graduated from college/university","Graduate school"
"3.0214394E7","Graduated from college/university","Graduated from college/university"
"3.0291705E7","Graduated from college/university",""
"3.0384707E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.025498E7","Graduated from college/university","Graduated from college/university"
"3.029879E7","Some college/university",""
"3.0291289E7","Graduated from college/university","Graduate school"
"3.0141217E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0500732E7","Graduate school","Graduated from college/university"
"3.0306031E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0430974E7","Graduated from college/university","Graduated from college/university"
"3.0107703E7","Graduated from college/university","Graduated from college/university"
"3.0249546E7","Graduated from college/university","Some trade school"
"3.041319E7","Graduated from college/university","Graduate school"
